""2017-10-17 14:31:29 [main] INFO  org.dozer.DozerInitializer - Initializing Dozer. Version: 5.5.0, Thread Name: main
""2017-10-17 14:31:29 [main] INFO  org.dozer.jmx.JMXPlatformImpl - Dozer JMX MBean [org.dozer.jmx:type=DozerStatisticsController] auto registered with the Platform MBean Server
""2017-10-17 14:31:29 [main] INFO  org.dozer.jmx.JMXPlatformImpl - Dozer JMX MBean [org.dozer.jmx:type=DozerAdminController] auto registered with the Platform MBean Server
""2017-10-17 14:31:29 [main] INFO  org.dozer.DozerBeanMapper - Initializing a new instance of dozer bean mapper.
""2017-10-17 14:31:34 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
""2017-10-17 14:31:35 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
""2017-10-17 14:31:35 [main] INFO  s.DemoApplication - Started DemoApplication in 60.584 seconds (JVM running for 64.898)
""2017-10-17 14:31:40 [http-nio-8080-exec-10] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
""2017-10-17 14:31:41 [http-nio-8080-exec-10] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2017-10-17 14:33:19 [main] INFO  s.DemoApplication - Starting DemoApplication on kis with PID 5972 (C:\Users\Sizif\Documents\DAO\SpringMVC_22\SpringBootSpringJPACRUD\target\classes started by Сизиф in C:\Users\Sizif\Documents\DAO\SpringMVC_22\SpringBootSpringJPACRUD)
""2017-10-17 14:33:19 [main] INFO  s.DemoApplication - No active profile set, falling back to default profiles: default
""2017-10-17 14:33:23 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@50de0926: startup date [Tue Oct 17 14:33:23 MSK 2017]; root of context hierarchy
""2017-10-17 14:33:31 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
""2017-10-17 14:33:31 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2017-10-17 14:33:31 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2017-10-17 14:33:32 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2017-10-17 14:33:34 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
""2017-10-17 14:33:34 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2017-10-17 14:33:35 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
""2017-10-17 14:33:35 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
""2017-10-17 14:33:35 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
""2017-10-17 14:33:35 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
""2017-10-17 14:33:36 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
""2017-10-17 14:33:40 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000227: Running hbm2ddl schema export
""2017-10-17 14:33:44 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000230: Schema export complete
""2017-10-17 14:33:44 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2017-10-17 14:33:46 [main] INFO  org.dozer.config.GlobalSettings - Trying to find Dozer configuration file: dozer.properties
""2017-10-17 14:33:46 [main] WARN  org.dozer.config.GlobalSettings - Dozer configuration file not found: dozer.properties.  Using defaults for all Dozer global properties.
""2017-10-17 14:33:46 [main] INFO  org.dozer.DozerInitializer - Initializing Dozer. Version: 5.5.0, Thread Name: main
""2017-10-17 14:33:46 [main] INFO  org.dozer.jmx.JMXPlatformImpl - Dozer JMX MBean [org.dozer.jmx:type=DozerStatisticsController] auto registered with the Platform MBean Server
""2017-10-17 14:33:46 [main] INFO  org.dozer.jmx.JMXPlatformImpl - Dozer JMX MBean [org.dozer.jmx:type=DozerAdminController] auto registered with the Platform MBean Server
""2017-10-17 14:33:46 [main] INFO  org.dozer.DozerBeanMapper - Initializing a new instance of dozer bean mapper.
""2017-10-17 14:33:49 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
""2017-10-17 14:33:50 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
""2017-10-17 14:33:50 [main] INFO  s.DemoApplication - Started DemoApplication in 32.891 seconds (JVM running for 36.261)
""2017-10-17 14:34:04 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
""2017-10-17 14:34:04 [http-nio-8080-exec-1] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@715f26ca<rs=com.mysql.jdbc.JDBC42ResultSet@72397b06>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@48c1eb1c<rs=com.mysql.jdbc.JDBC42ResultSet@2f6a390a>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@6c1bb3e3<rs=com.mysql.jdbc.JDBC42ResultSet@4f01e28d>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@56bcb60b<rs=com.mysql.jdbc.JDBC42ResultSet@35a26c10>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5edda360<rs=com.mysql.jdbc.JDBC42ResultSet@4b2a0112>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@19833aac<rs=com.mysql.jdbc.JDBC42ResultSet@49338214>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@283606d4<rs=com.mysql.jdbc.JDBC42ResultSet@63532c18>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@28fc9785<rs=com.mysql.jdbc.JDBC42ResultSet@4f39be9d>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@282a8e6c<rs=com.mysql.jdbc.JDBC42ResultSet@7b484ea5>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@30322d1b<rs=com.mysql.jdbc.JDBC42ResultSet@5ef36028>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@64666263<rs=com.mysql.jdbc.JDBC42ResultSet@3748b8a9>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@286a91d5<rs=com.mysql.jdbc.JDBC42ResultSet@5bf25a2c>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@544f235a<rs=com.mysql.jdbc.JDBC42ResultSet@14b1c6ad>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@75b4863d<rs=com.mysql.jdbc.JDBC42ResultSet@7f25832e>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@22969792<rs=com.mysql.jdbc.JDBC42ResultSet@76c1b32e>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5e0e5e2c<rs=com.mysql.jdbc.JDBC42ResultSet@67b41030>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@7376e344<rs=com.mysql.jdbc.JDBC42ResultSet@70ebb132>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@22a21679<rs=com.mysql.jdbc.JDBC42ResultSet@4be965b3>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@349e2fb8<rs=com.mysql.jdbc.JDBC42ResultSet@1d139e34>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@18cdf839<rs=com.mysql.jdbc.JDBC42ResultSet@33972f36>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5ce554a7<rs=com.mysql.jdbc.JDBC42ResultSet@394005bb>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@6e46909c<rs=com.mysql.jdbc.JDBC42ResultSet@2dc2b2bd>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@2be08103<rs=com.mysql.jdbc.JDBC42ResultSet@6da38ac5>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5c9ba876<rs=com.mysql.jdbc.JDBC42ResultSet@bf733c7>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@2aad9f2e<rs=com.mysql.jdbc.JDBC42ResultSet@71fbb8c9>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@70b53897<rs=com.mysql.jdbc.JDBC42ResultSet@68dacdcb>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5ff2471b<rs=com.mysql.jdbc.JDBC42ResultSet@770fecd>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5e2b9c8b<rs=com.mysql.jdbc.JDBC42ResultSet@d71bf4e>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@18b93c8f<rs=com.mysql.jdbc.JDBC42ResultSet@e8c074e>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@4111ce8f<rs=com.mysql.jdbc.JDBC42ResultSet@7eb608d1>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@c968329<rs=com.mysql.jdbc.JDBC42ResultSet@41694356>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@edb99f4<rs=com.mysql.jdbc.JDBC42ResultSet@5eaa7458>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5f5781e4<rs=com.mysql.jdbc.JDBC42ResultSet@2d3f695a>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@107d4937<rs=com.mysql.jdbc.JDBC42ResultSet@54eb41db>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@28ca1fda<rs=com.mysql.jdbc.JDBC42ResultSet@3d97eb5e>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@7a0c270e<rs=com.mysql.jdbc.JDBC42ResultSet@abf93df>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@1937d10a<rs=com.mysql.jdbc.JDBC42ResultSet@63962fe7>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@637917ea<rs=com.mysql.jdbc.JDBC42ResultSet@5d41e5eb>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@1bb5e090<rs=com.mysql.jdbc.JDBC42ResultSet@5c21d9eb>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@9a90bf<rs=com.mysql.jdbc.JDBC42ResultSet@4e7e470>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@2782be27<rs=com.mysql.jdbc.JDBC42ResultSet@552e8470>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@cef3b7a<rs=com.mysql.jdbc.JDBC42ResultSet@52ebe376>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@386afb17<rs=com.mysql.jdbc.JDBC42ResultSet@6b25c97a>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@6c219bcd<rs=com.mysql.jdbc.JDBC42ResultSet@246eb080>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@5e6073e8<rs=com.mysql.jdbc.JDBC42ResultSet@374e1d01>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@2ba1b7b5<rs=com.mysql.jdbc.JDBC42ResultSet@3eee982>
""2017-10-17 14:37:15 [http-nio-8080-exec-4] WARN  o.h.e.loading.internal.LoadContexts - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@44fc4395<rs=com.mysql.jdbc.JDBC42ResultSet@aa2c603>
